field_device_phone_number,status,role_id
07788923010,allocated,HA-BBD1-ZB-09
07542078927,allocated,HA-BBD1-ZB-10
07851991349,allocated,HA-BBD1-ZC
07460540950,allocated,HA-BBD1-ZC-01
07402671665,allocated,HA-BBD1-ZC-02
07515120740,allocated,HA-BBD1-ZC-03
07149205306,allocated,HA-BBD1-ZC-04
07479082766,allocated,HA-BBD1-ZC-05
07910925683,allocated,HA-BBD1-ZC-06
07321632371,allocated,HA-BBD1-ZC-07
07462157033,allocated,HA-BBD1-ZC-08
07544473602,allocated,HA-BBD1-ZC-09
07558514662,allocated,HA-BBD1-ZC-10
07997400060,allocated,HA-BBD2
07644757733,allocated,HA-BBD2-ZA
07894605579,allocated,HA-BBD2-ZA-01
07271149941,allocated,HA-BBD2-ZA-02
07114606204,allocated,HA-BBD2-ZA-03
07930296128,allocated,HA-BBD2-ZA-04
07777485565,allocated,HA-BBD2-ZA-05
07349224434,allocated,HA-BBD2-ZA-06
07823814295,allocated,HA-BBD2-ZA-07
07762477520,allocated,HA-BBD2-ZA-08
07297041379,allocated,HA-BBD2-ZA-09
07040303024,allocated,HA-BBD2-ZA-10
07830801229,allocated,HA-BDF1
07513131688,allocated,HA-BDF1-ZA
07163559273,allocated,HA-BDF1-ZA-01
07812586441,allocated,HA-BDF1-ZA-02
07064760312,allocated,HA-BDF1-ZA-03
07257321279,allocated,HA-BDF1-ZA-04
07602177136,allocated,HA-BDF1-ZA-05
07785310815,allocated,HA-BDF1-ZA-06
07777423212,allocated,HA-BDF1-ZA-07
07358283125,allocated,HA-BDF1-ZA-08
07398721582,allocated,HA-BDF1-ZA-09
07815425636,allocated,HA-BDF1-ZA-10
07292681766,allocated,HA-BDF1-ZB
07381834346,allocated,HA-BDF1-ZB-01
07441354784,allocated,HA-BDF1-ZB-02
07706226114,allocated,HA-BDF1-ZB-03
07932536569,allocated,HA-BDF1-ZB-04
07244000670,allocated,HA-BDF1-ZB-05
07012753717,allocated,HA-BDF1-ZB-06
07804462878,allocated,HA-BDF1-ZB-07
07740843562,allocated,HA-BDF1-ZB-08
07383613085,allocated,HA-BDF1-ZB-09
07951497133,allocated,HA-BDF1-ZB-10
07750951956,allocated,HA-BDF1-ZC
07772492147,allocated,HA-BDF1-ZC-01
07035751647,allocated,HA-BDF1-ZC-02
07641779013,allocated,HA-BDF1-ZC-03
07732939421,allocated,HA-BDF1-ZC-04
07070226727,allocated,HA-BDF1-ZC-05
07244868146,allocated,HA-BDF1-ZC-06
07783320389,allocated,HA-BDF1-ZC-07
07228292474,allocated,HA-BDF1-ZC-08
07553874266,allocated,HA-BDF1-ZC-09
07320237265,allocated,HA-BDF1-ZC-10
07981095467,allocated,HA-BDF2
07371984149,allocated,HA-BDF2-ZA
07092291688,allocated,HA-BDF2-ZA-01
07747548382,allocated,HA-BDF2-ZA-02
07069618075,allocated,HA-BDF2-ZA-03
07223337955,allocated,HA-BDF2-ZA-04
07360715123,allocated,HA-BDF2-ZA-05
07581277470,allocated,HA-BDF2-ZA-06
07706735855,allocated,HA-BDF2-ZA-07
07732478462,allocated,HA-BDF2-ZA-08
07134967328,allocated,HA-BDF2-ZA-09
07759375679,allocated,HA-BDF2-ZA-10
07477410567,allocated,HA-BDG1
07208291905,allocated,HA-BDG1-ZA
07524765427,allocated,HA-BDG1-ZA-01
07405813950,allocated,HA-BDG1-ZA-02
07775640899,allocated,HA-BDG1-ZA-03
07654085675,allocated,HA-BDG1-ZA-04
07013758436,allocated,HA-BDG1-ZA-05
07628296667,allocated,HA-BDG1-ZA-06
07263971746,allocated,HA-BDG1-ZA-07
07298270763,allocated,HA-BDG1-ZA-08
07476897389,allocated,HA-BDG1-ZA-09
07534700964,allocated,HA-BDG1-ZA-10
07943617647,allocated,HA-BDG1-ZB
07481896314,allocated,HA-BDG1-ZB-01
07785255648,allocated,HA-BDG1-ZB-02
07262354919,allocated,HA-BDG1-ZB-03
07997604773,allocated,HA-BDG1-ZB-04
07566024891,allocated,HA-BDG1-ZB-05
07870104167,allocated,HA-BDG1-ZB-06
07018027780,allocated,HA-BDG1-ZB-07
07828663398,allocated,HA-BDG1-ZB-08
07928651261,allocated,HA-BDG1-ZB-09
07832608570,allocated,HA-BDG1-ZB-10
07309457103,allocated,HA-BDG1-ZC
07584536247,allocated,HA-BDG1-ZC-01
07923122988,allocated,HA-BDG1-ZC-02
07945578668,allocated,HA-BDG1-ZC-03
07638579834,allocated,HA-BDG1-ZC-04
07592094943,allocated,HA-BDG1-ZC-05
07607444101,allocated,HA-BDG1-ZC-06
07880326835,allocated,HA-BDG1-ZC-07
07267319300,allocated,HA-BDG1-ZC-08
07303052474,allocated,HA-BDG1-ZC-09
07171640290,allocated,HA-BDG1-ZC-10
07889270707,allocated,HA-BDG2
07984855292,allocated,HA-BDG2-ZA
07917976686,allocated,HA-BDG2-ZA-01
07173712100,allocated,HA-BDG2-ZA-02
07217942896,allocated,HA-BDG2-ZA-03
07757373039,allocated,HA-BDG2-ZA-04
07329905520,allocated,HA-BDG2-ZA-05
07596549634,allocated,HA-BDG2-ZA-06
07676843486,allocated,HA-BDG2-ZA-07
07440087864,allocated,HA-BDG2-ZA-08
07754332393,allocated,HA-BDG2-ZA-09
07588621696,allocated,HA-BDG2-ZA-10
07793075912,allocated,HA-BEN1
07698294445,allocated,HA-BEN1-ZA
07695494617,allocated,HA-BEN1-ZA-01
07320118659,allocated,HA-BEN1-ZA-02
07484162795,allocated,HA-BEN1-ZA-03
07654932383,allocated,HA-BEN1-ZA-04
07018168645,allocated,HA-BEN1-ZA-05
07900605159,allocated,HA-BEN1-ZA-06
07756132775,allocated,HA-BEN1-ZA-07
07953444744,allocated,HA-BEN1-ZA-08
07195206898,allocated,HA-BEN1-ZA-09
07380444727,allocated,HA-BEN1-ZA-10
07065031481,allocated,HA-BEN1-ZB
07680946692,allocated,HA-BEN1-ZB-01
07258654799,allocated,HA-BEN1-ZB-02
07083834783,allocated,HA-BEN1-ZB-03
07993380916,allocated,HA-BEN1-ZB-04
07917409384,allocated,HA-BEN1-ZB-05
07064225479,allocated,HA-BEN1-ZB-06
07406776915,allocated,HA-BEN1-ZB-07
07539498665,allocated,HA-BEN1-ZB-08
07033847678,allocated,HA-BEN1-ZB-09
07884785562,allocated,HA-BEN1-ZB-10
07993621029,allocated,HA-BEN1-ZC
07837567424,allocated,HA-BEN1-ZC-01
07207251793,allocated,HA-BEN1-ZC-02
07021251365,allocated,HA-BEN1-ZC-03
07318964395,allocated,HA-BEN1-ZC-04
07918013501,allocated,HA-BEN1-ZC-05
07297003482,allocated,HA-BEN1-ZC-06
07681220585,allocated,HA-BEN1-ZC-07
07247915271,allocated,HA-BEN1-ZC-08
07058294233,allocated,HA-BEN1-ZC-09
07639830808,allocated,HA-BEN1-ZC-10
07686394579,allocated,HA-BEN2
07139849609,allocated,HA-BEN2-ZA
07245914707,allocated,HA-BEN2-ZA-01
07451052889,allocated,HA-BEN2-ZA-02
07658865858,allocated,HA-BEN2-ZA-03
07160023119,allocated,HA-BEN2-ZA-04
07772364926,allocated,HA-BEN2-ZA-05
07470124915,allocated,HA-BEN2-ZA-06
07831723470,allocated,HA-BEN2-ZA-07
07979404436,allocated,HA-BEN2-ZA-08
07176289647,allocated,HA-BEN2-ZA-09
07676840473,allocated,HA-BEN2-ZA-10
07649154775,allocated,HA-BEX1
07046991548,allocated,HA-BEX1-ZA
07187183574,allocated,HA-BEX1-ZA-01
07820500433,allocated,HA-BEX1-ZA-02
07265224383,allocated,HA-BEX1-ZA-03
07628227696,allocated,HA-BEX1-ZA-04
07647840197,allocated,HA-BEX1-ZA-05
07950234223,allocated,HA-BEX1-ZA-06
07812315913,allocated,HA-BEX1-ZA-07
07595115763,allocated,HA-BEX1-ZA-08
07005885481,allocated,HA-BEX1-ZA-09
07316875927,allocated,HA-BEX1-ZA-10
07707409607,allocated,HA-BEX1-ZB
07283299625,allocated,HA-BEX1-ZB-01
07859997776,allocated,HA-BEX1-ZB-02
07357088346,allocated,HA-BEX1-ZB-03
07328260043,allocated,HA-BEX1-ZB-04
07725195006,allocated,HA-BEX1-ZB-05
07598767625,allocated,HA-BEX1-ZB-06
07247250896,allocated,HA-BEX1-ZB-07
07950702885,allocated,HA-BEX1-ZB-08
07947679810,allocated,HA-BEX1-ZB-09
07449179397,allocated,HA-BEX1-ZB-10
07295790687,allocated,HA-BEX1-ZC
07456816123,allocated,HA-BEX1-ZC-01
07768718979,allocated,HA-BEX1-ZC-02
07133688756,allocated,HA-BEX1-ZC-03
07677230357,allocated,HA-BEX1-ZC-04
07711051968,allocated,HA-BEX1-ZC-05
07244779234,allocated,HA-BEX1-ZC-06
07865381647,allocated,HA-BEX1-ZC-07
07729306173,allocated,HA-BEX1-ZC-08
07314196281,allocated,HA-BEX1-ZC-09
07731656143,allocated,HA-BEX1-ZC-10
07684970687,allocated,HA-BEX2
07557624368,allocated,HA-BEX2-ZA
07596288888,allocated,HA-BEX2-ZA-01
07854539478,allocated,HA-BEX2-ZA-02
07654605828,allocated,HA-BEX2-ZA-03
07951597405,allocated,HA-BEX2-ZA-04
07122487908,allocated,HA-BEX2-ZA-05
07193957955,allocated,HA-BEX2-ZA-06
07476162404,allocated,HA-BEX2-ZA-07
07293411026,allocated,HA-BEX2-ZA-08
07784336146,allocated,HA-BEX2-ZA-09
07743201295,allocated,HA-BEX2-ZA-10
07464092772,allocated,HA-BIR1
07005611022,allocated,HA-BIR1-ZA
07617776625,allocated,HA-BIR1-ZA-01
07125731117,allocated,HA-BIR1-ZA-02
07072606689,allocated,HA-BIR1-ZA-03
07319551394,allocated,HA-BIR1-ZA-04
07599015591,allocated,HA-BIR1-ZA-05
07611917398,allocated,HA-BIR1-ZA-06
07832131362,allocated,HA-BIR1-ZA-07
07423727201,allocated,HA-BIR1-ZA-08
07475733054,allocated,HA-BIR1-ZA-09
07363823256,allocated,HA-BIR1-ZA-10
07638694515,allocated,HA-BIR1-ZB
07815526541,allocated,HA-BIR1-ZB-01
07061266498,allocated,HA-BIR1-ZB-02
07309260494,allocated,HA-BIR1-ZB-03
07543200564,allocated,HA-BIR1-ZB-04
07564854487,allocated,HA-BIR1-ZB-05
07194386370,allocated,HA-BIR1-ZB-06
07655106320,allocated,HA-BIR1-ZB-07
07574113905,allocated,HA-BIR1-ZB-08
07410636317,allocated,HA-BIR1-ZB-09
07083840762,allocated,HA-BIR1-ZB-10
07981462483,allocated,HA-BIR1-ZC
07484565588,allocated,HA-BIR1-ZC-01
07604792241,allocated,HA-BIR1-ZC-02
07639500352,allocated,HA-BIR1-ZC-03
07056999413,allocated,HA-BIR1-ZC-04
07376631156,allocated,HA-BIR1-ZC-05
07557191823,allocated,HA-BIR1-ZC-06
07520348326,allocated,HA-BIR1-ZC-07
07823700652,allocated,HA-BIR1-ZC-08
07489760841,allocated,HA-BIR1-ZC-09
07690012351,allocated,HA-BIR1-ZC-10
07606294729,allocated,HA-BIR2
07216357423,allocated,HA-BIR2-ZA
07782807467,allocated,HA-BIR2-ZA-01
07421068335,allocated,HA-BIR2-ZA-02
07546507492,allocated,HA-BIR2-ZA-03
07019252912,allocated,HA-BIR2-ZA-04
07000554459,allocated,HA-BIR2-ZA-05
07902442156,allocated,HA-BIR2-ZA-06
07158270445,allocated,HA-BIR2-ZA-07
07224959587,allocated,HA-BIR2-ZA-08
07852964678,allocated,HA-BIR2-ZA-09
07779526796,allocated,HA-BIR2-ZA-10
07615578612,allocated,HA-BKM1
07055562150,allocated,HA-BKM1-ZA
07433956894,allocated,HA-BKM1-ZA-01
07719471072,allocated,HA-BKM1-ZA-02
07994297376,allocated,HA-BKM1-ZA-03
07496127768,allocated,HA-BKM1-ZA-04
07753819129,allocated,HA-BKM1-ZA-05
07801228270,allocated,HA-BKM1-ZA-06
07892531544,allocated,HA-BKM1-ZA-07
07564282681,allocated,HA-BKM1-ZA-08
07639519810,allocated,HA-BKM1-ZA-09
07488158930,allocated,HA-BKM1-ZA-10
07074685745,allocated,HA-BKM1-ZB
07099843810,allocated,HA-BKM1-ZB-01
07730658469,allocated,HA-BKM1-ZB-02
07470251080,allocated,HA-BKM1-ZB-03
07319261339,allocated,HA-BKM1-ZB-04
07111407552,allocated,HA-BKM1-ZB-05
07646617158,allocated,HA-BKM1-ZB-06
07765522601,allocated,HA-BKM1-ZB-07
07620917866,allocated,HA-BKM1-ZB-08
07381142529,allocated,HA-BKM1-ZB-09
07576146313,allocated,HA-BKM1-ZB-10
07435686606,allocated,HA-BKM1-ZC
07669924616,allocated,HA-BKM1-ZC-01
07378502188,allocated,HA-BKM1-ZC-02
07236246548,allocated,HA-BKM1-ZC-03
07486889543,allocated,HA-BKM1-ZC-04
07644609932,allocated,HA-BKM1-ZC-05
07073718958,allocated,HA-BKM1-ZC-06
07424919769,allocated,HA-BKM1-ZC-07
07872662444,allocated,HA-BKM1-ZC-08
07599949761,allocated,HA-BKM1-ZC-09
07744767811,allocated,HA-BKM1-ZC-10
07435437028,allocated,HA-BKM2
07703039994,allocated,HA-BKM2-ZA
07511120499,allocated,HA-BKM2-ZA-01
07637518016,allocated,HA-BKM2-ZA-02
07698445521,allocated,HA-BKM2-ZA-03
07439920825,allocated,HA-BKM2-ZA-04
07241364190,allocated,HA-BKM2-ZA-05
07140255058,allocated,HA-BKM2-ZA-06
07851054672,allocated,HA-BKM2-ZA-07
07824324984,allocated,HA-BKM2-ZA-08
07982325342,allocated,HA-BKM2-ZA-09
07394673238,allocated,HA-BKM2-ZA-10
07868290143,allocated,HA-BLA1
07438098991,allocated,HA-BLA1-ZA
07699346859,allocated,HA-BLA1-ZA-01
07765737924,allocated,HA-BLA1-ZA-02
07780099720,allocated,HA-BLA1-ZA-03
07588286985,allocated,HA-BLA1-ZA-04
07374168707,allocated,HA-BLA1-ZA-05
07724540763,allocated,HA-BLA1-ZA-06
07930500693,allocated,HA-BLA1-ZA-07
07345940468,allocated,HA-BLA1-ZA-08
07345932423,allocated,HA-BLA1-ZA-09
07728873131,allocated,HA-BLA1-ZA-10
07639540445,allocated,HA-BLA1-ZB
07122851497,allocated,HA-BLA1-ZB-01
07202746285,allocated,HA-BLA1-ZB-02
07584722203,allocated,HA-BLA1-ZB-03
07409705244,allocated,HA-BLA1-ZB-04
07632916124,allocated,HA-BLA1-ZB-05
07466267066,allocated,HA-BLA1-ZB-06
07496873869,allocated,HA-BLA1-ZB-07
07802291229,allocated,HA-BLA1-ZB-08
07636366955,allocated,HA-BLA1-ZB-09
07155106088,allocated,HA-BLA1-ZB-10
07880220784,allocated,HA-BLA1-ZC
07300780454,allocated,HA-BLA1-ZC-01
07548140484,allocated,HA-BLA1-ZC-02
07077251059,allocated,HA-BLA1-ZC-03
07401459347,allocated,HA-BLA1-ZC-04
07483571519,allocated,HA-BLA1-ZC-05
07847159046,allocated,HA-BLA1-ZC-06
07245844360,allocated,HA-BLA1-ZC-07
07522725894,allocated,HA-BLA1-ZC-08
07840453217,allocated,HA-BLA1-ZC-09
07434115076,allocated,HA-BLA1-ZC-10
07247947245,allocated,HA-BLA2
07564922114,allocated,HA-BLA2-ZA
07804488168,allocated,HA-BLA2-ZA-01
07889074447,allocated,HA-BLA2-ZA-02
07080859615,allocated,HA-BLA2-ZA-03
07585718986,allocated,HA-BLA2-ZA-04
07200820956,allocated,HA-BLA2-ZA-05
07441005042,allocated,HA-BLA2-ZA-06
07861119500,allocated,HA-BLA2-ZA-07
07608048491,allocated,HA-BLA2-ZA-08
07191918528,allocated,HA-BLA2-ZA-09
07248219007,allocated,HA-BLA2-ZA-10
07497452847,allocated,HA-BMH1
07113135223,allocated,HA-BMH1-ZA
07419224451,allocated,HA-BMH1-ZA-01
07121770434,allocated,HA-BMH1-ZA-02
07384985490,allocated,HA-BMH1-ZA-03
07099751104,allocated,HA-BMH1-ZA-04
07172798283,allocated,HA-BMH1-ZA-05
07598886531,allocated,HA-BMH1-ZA-06
07922567498,allocated,HA-BMH1-ZA-07
07994735766,allocated,HA-BMH1-ZA-08
07834868932,allocated,HA-BMH1-ZA-09
07002118525,allocated,HA-BMH1-ZA-10
07443913812,allocated,HA-BMH1-ZB
07161154094,allocated,HA-BMH1-ZB-01
07267052558,allocated,HA-BMH1-ZB-02
07699451550,allocated,HA-BMH1-ZB-03
07205772494,allocated,HA-BMH1-ZB-04
07119284293,allocated,HA-BMH1-ZB-05
07078276770,allocated,HA-BMH1-ZB-06
07477758641,allocated,HA-BMH1-ZB-07
07054520491,allocated,HA-BMH1-ZB-08
07006787162,allocated,HA-BMH1-ZB-09
07231990226,allocated,HA-BMH1-ZB-10
07629859223,allocated,HA-BMH1-ZC
07184227239,allocated,HA-BMH1-ZC-01
07387731071,allocated,HA-BMH1-ZC-02
07565066020,allocated,HA-BMH1-ZC-03
07277186602,allocated,HA-BMH1-ZC-04
07624816314,allocated,HA-BMH1-ZC-05
07312876359,allocated,HA-BMH1-ZC-06
07146978141,allocated,HA-BMH1-ZC-07
07121293735,allocated,HA-BMH1-ZC-08
07612395946,allocated,HA-BMH1-ZC-09
07753171964,allocated,HA-BMH1-ZC-10
07798349800,allocated,HA-BMH2
07404770412,allocated,HA-BMH2-ZA
07040275855,allocated,HA-BMH2-ZA-01
07600551274,allocated,HA-BMH2-ZA-02
07535249130,allocated,HA-BMH2-ZA-03
07421614871,allocated,HA-BMH2-ZA-04
07224002486,allocated,HA-BMH2-ZA-05
07540544324,allocated,HA-BMH2-ZA-06
07213963425,allocated,HA-BMH2-ZA-07
07847127445,allocated,HA-BMH2-ZA-08
07723833398,allocated,HA-BMH2-ZA-09
07370661247,allocated,HA-BMH2-ZA-10
07096446815,allocated,HA-BNE1
07663553482,allocated,HA-BNE1-ZA
07643534797,allocated,HA-BNE1-ZA-01
07079881133,allocated,HA-BNE1-ZA-02
07481732636,allocated,HA-BNE1-ZA-03
07177226148,allocated,HA-BNE1-ZA-04
07007779507,allocated,HA-BNE1-ZA-05
07489231520,allocated,HA-BNE1-ZA-06
07921777872,allocated,HA-BNE1-ZA-07
07574512118,allocated,HA-BNE1-ZA-08
07504286566,allocated,HA-BNE1-ZA-09
07455146153,allocated,HA-BNE1-ZA-10
07041549797,allocated,HA-BNE1-ZB
07952597872,allocated,HA-BNE1-ZB-01
07529914958,allocated,HA-BNE1-ZB-02
07155627632,allocated,HA-BNE1-ZB-03
07844289038,allocated,HA-BNE1-ZB-04
07901496097,allocated,HA-BNE1-ZB-05
07626542273,allocated,HA-BNE1-ZB-06
07871597403,allocated,HA-BNE1-ZB-07
07126296592,allocated,HA-BNE1-ZB-08
07839794850,allocated,HA-BNE1-ZB-09
07505919860,allocated,HA-BNE1-ZB-10
07094857381,allocated,HA-BNE1-ZC
07634449955,allocated,HA-BNE1-ZC-01
07548009259,allocated,HA-BNE1-ZC-02
07494914078,allocated,HA-BNE1-ZC-03
07700332250,allocated,HA-BNE1-ZC-04
07131046511,allocated,HA-BNE1-ZC-05
07271925737,allocated,HA-BNE1-ZC-06
07049715006,allocated,HA-BNE1-ZC-07
07483682381,allocated,HA-BNE1-ZC-08
07556081965,allocated,HA-BNE1-ZC-09
07279082190,allocated,HA-BNE1-ZC-10
07072957427,allocated,HA-BNE2
07934474835,allocated,HA-BNE2-ZA
07737920449,allocated,HA-BNE2-ZA-01
07375846979,allocated,HA-BNE2-ZA-02
07912262987,allocated,HA-BNE2-ZA-03
07279329951,allocated,HA-BNE2-ZA-04
07612635587,allocated,HA-BNE2-ZA-05
07644514862,allocated,HA-BNE2-ZA-06
07470085952,allocated,HA-BNE2-ZA-07
07566900249,allocated,HA-BNE2-ZA-08
07466875175,allocated,HA-BNE2-ZA-09
07545347450,allocated,HA-BNE2-ZA-10
07329304093,allocated,HA-BNH1
07505347356,allocated,HA-BNH1-ZA
07816202244,allocated,HA-BNH1-ZA-01
07875754179,allocated,HA-BNH1-ZA-02
07928481105,allocated,HA-BNH1-ZA-03
07428310022,allocated,HA-BNH1-ZA-04
07807199773,allocated,HA-BNH1-ZA-05
07410637942,allocated,HA-BNH1-ZA-06
07987227423,allocated,HA-BNH1-ZA-07
07005481001,allocated,HA-BNH1-ZA-08
07356029057,allocated,HA-BNH1-ZA-09
07288711719,allocated,HA-BNH1-ZA-10
07501392734,allocated,HA-BNH1-ZB
07022981625,allocated,HA-BNH1-ZB-01
07140766232,allocated,HA-BNH1-ZB-02
07036313478,allocated,HA-BNH1-ZB-03
07420724990,allocated,HA-BNH1-ZB-04
07135877740,allocated,HA-BNH1-ZB-05
07572331405,allocated,HA-BNH1-ZB-06
07202832786,allocated,HA-BNH1-ZB-07
07016691423,allocated,HA-BNH1-ZB-08
07540563787,allocated,HA-BNH1-ZB-09
07596631088,allocated,HA-BNH1-ZB-10
07133185514,allocated,HA-BNH1-ZC
07822249759,allocated,HA-BNH1-ZC-01
07069177126,allocated,HA-BNH1-ZC-02
07532269204,allocated,HA-BNH1-ZC-03
07610789028,allocated,HA-BNH1-ZC-04
07348699867,allocated,HA-BNH1-ZC-05
07019153676,allocated,HA-BNH1-ZC-06
07044467401,allocated,HA-BNH1-ZC-07
07902635087,allocated,HA-BNH1-ZC-08
07284659504,allocated,HA-BNH1-ZC-09
07983904151,allocated,HA-BNH1-ZC-10
07637319482,allocated,HA-BNH2
07400641881,allocated,HA-BNH2-ZA
07946176558,allocated,HA-BNH2-ZA-01
07486100985,allocated,HA-BNH2-ZA-02
07695315176,allocated,HA-BNH2-ZA-03
07815217052,allocated,HA-BNH2-ZA-04
07948159542,allocated,HA-BNH2-ZA-05
07634705063,allocated,HA-BNH2-ZA-06
07137211892,allocated,HA-BNH2-ZA-07
07100973966,allocated,HA-BNH2-ZA-08
07937146398,allocated,HA-BNH2-ZA-09
07045609082,allocated,HA-BNH2-ZA-10
07035398615,allocated,HA-BNS1
07962819076,allocated,HA-BNS1-ZA
07649168382,allocated,HA-BNS1-ZA-01
07293219180,allocated,HA-BNS1-ZA-02
07083685113,allocated,HA-BNS1-ZA-03
07445095863,allocated,HA-BNS1-ZA-04
07253851706,allocated,HA-BNS1-ZA-05
07182673537,allocated,HA-BNS1-ZA-06
07854987736,allocated,HA-BNS1-ZA-07
07682126638,allocated,HA-BNS1-ZA-08
07537473327,allocated,HA-BNS1-ZA-09
07160338241,allocated,HA-BNS1-ZA-10
07850920795,allocated,HA-BNS1-ZB
07348862587,allocated,HA-BNS1-ZB-01
07334350620,allocated,HA-BNS1-ZB-02
07210123337,allocated,HA-BNS1-ZB-03
07339461310,allocated,HA-BNS1-ZB-04
07274561050,allocated,HA-BNS1-ZB-05
07648498211,allocated,HA-BNS1-ZB-06
07697583754,allocated,HA-BNS1-ZB-07
07412366027,allocated,HA-BNS1-ZB-08
07122597911,allocated,HA-BNS1-ZB-09
07440593273,allocated,HA-BNS1-ZB-10
07422692479,allocated,HA-BNS1-ZC
07786081023,allocated,HA-BNS1-ZC-01
07696526172,allocated,HA-BNS1-ZC-02
07574462481,allocated,HA-BNS1-ZC-03
07359557053,allocated,HA-BNS1-ZC-04
07366785641,allocated,HA-BNS1-ZC-05
07079475363,allocated,HA-BNS1-ZC-06
07764572604,allocated,HA-BNS1-ZC-07
07430639960,allocated,HA-BNS1-ZC-08
07417157378,allocated,HA-BNS1-ZC-09
07712293984,allocated,HA-BNS1-ZC-10
07619730430,allocated,HA-BNS2
07472496025,allocated,HA-BNS2-ZA
07233693654,allocated,HA-BNS2-ZA-01
07489434420,allocated,HA-BNS2-ZA-02
07154855220,allocated,HA-BNS2-ZA-03
07510556615,allocated,HA-BNS2-ZA-04
07000074292,allocated,HA-BNS2-ZA-05
07653850192,allocated,HA-BNS2-ZA-06
07670841124,allocated,HA-BNS2-ZA-07
07492522637,allocated,HA-BNS2-ZA-08
07604388825,allocated,HA-BNS2-ZA-09
07291184358,allocated,HA-BNS2-ZA-10
07306752938,allocated,HA-BOL1
07177224570,allocated,HA-BOL1-ZA
07173697165,allocated,HA-BOL1-ZA-01
07962082371,allocated,HA-BOL1-ZA-02
07302246020,allocated,HA-BOL1-ZA-03
07044159649,allocated,HA-BOL1-ZA-04
07415313973,allocated,HA-BOL1-ZA-05
07962502052,allocated,HA-BOL1-ZA-06
07690526769,allocated,HA-BOL1-ZA-07
07008817155,allocated,HA-BOL1-ZA-08
07426892937,allocated,HA-BOL1-ZA-09
07705848117,allocated,HA-BOL1-ZA-10
07857962645,allocated,HA-BOL1-ZB
07925948842,allocated,HA-BOL1-ZB-01
07488145372,allocated,HA-BOL1-ZB-02
07699929600,allocated,HA-BOL1-ZB-03
07156984352,allocated,HA-BOL1-ZB-04
07252406333,allocated,HA-BOL1-ZB-05
07792555132,allocated,HA-BOL1-ZB-06
07056262225,allocated,HA-BOL1-ZB-07
07810404809,allocated,HA-BOL1-ZB-08
07625024827,allocated,HA-BOL1-ZB-09
07596841670,allocated,HA-BOL1-ZB-10
07149019146,allocated,HA-BOL1-ZC
07147855709,allocated,HA-BOL1-ZC-01
07350626585,allocated,HA-BOL1-ZC-02
07193879258,allocated,HA-BOL1-ZC-03
07751047298,allocated,HA-BOL1-ZC-04
07181762150,allocated,HA-BOL1-ZC-05
07962166478,allocated,HA-BOL1-ZC-06
07236428450,allocated,HA-BOL1-ZC-07
07622602534,allocated,HA-BOL1-ZC-08
07776214656,allocated,HA-BOL1-ZC-09
07722660384,allocated,HA-BOL1-ZC-10
07834806386,allocated,HA-BOL2
07181004633,allocated,HA-BOL2-ZA
07120890782,allocated,HA-BOL2-ZA-01
07245731349,allocated,HA-BOL2-ZA-02
07551029064,allocated,HA-BOL2-ZA-03
07221396982,allocated,HA-BOL2-ZA-04
07628997810,allocated,HA-BOL2-ZA-05
07147437034,allocated,HA-BOL2-ZA-06
07283698046,allocated,HA-BOL2-ZA-07
07013739725,allocated,HA-BOL2-ZA-08
07871530808,allocated,HA-BOL2-ZA-09
07860289228,allocated,HA-BOL2-ZA-10
07271915188,allocated,HA-BOS1
07040912627,allocated,HA-BOS1-ZA
07297767215,allocated,HA-BOS1-ZA-01
07233641933,allocated,HA-BOS1-ZA-02
07895595796,allocated,HA-BOS1-ZA-03
07572026444,allocated,HA-BOS1-ZA-04
07479334293,allocated,HA-BOS1-ZA-05
07004676936,allocated,HA-BOS1-ZA-06
07033217343,allocated,HA-BOS1-ZA-07
07259380815,allocated,HA-BOS1-ZA-08
07040228023,allocated,HA-BOS1-ZA-09
07433960103,allocated,HA-BOS1-ZA-10
07641112245,allocated,HA-BOS1-ZB
07730117492,allocated,HA-BOS1-ZB-01
07149483754,allocated,HA-BOS1-ZB-02
07455266189,allocated,HA-BOS1-ZB-03
07883779393,allocated,HA-BOS1-ZB-04
07949913020,allocated,HA-BOS1-ZB-05
07060101951,allocated,HA-BOS1-ZB-06
07659804832,allocated,HA-BOS1-ZB-07
07854954104,allocated,HA-BOS1-ZB-08
07281620083,allocated,HA-BOS1-ZB-09
07155334516,allocated,HA-BOS1-ZB-10
07570682424,allocated,HA-BOS1-ZC
07918217760,allocated,HA-BOS1-ZC-01
07945471598,allocated,HA-BOS1-ZC-02
07827989146,allocated,HA-BOS1-ZC-03
07602409472,allocated,HA-BOS1-ZC-04
07002249548,allocated,HA-BOS1-ZC-05
07347171876,allocated,HA-BOS1-ZC-06
07931084277,allocated,HA-BOS1-ZC-07
07792059711,allocated,HA-BOS1-ZC-08
07504063189,allocated,HA-BOS1-ZC-09
07305975385,allocated,HA-BOS1-ZC-10
07421584508,allocated,HA-BOS2
07782246284,allocated,HA-BOS2-ZA
07341502330,allocated,HA-BOS2-ZA-01
